#Wavelength	n	k		
0.3396	1.48382	0.00324		
0.3404	1.48368	0.00323		
0.3412	1.48354	0.00322		
0.342	1.4834	0.00321		
0.3428	1.48326	0.0032		
0.3436	1.48312	0.00319		
0.3444	1.48299	0.00319		
0.3451	1.48285	0.00318		
0.3459	1.48272	0.00317		
0.3467	1.48259	0.00316		
0.3475	1.48245	0.00315		
0.3483	1.48232	0.00315		
0.3491	1.48219	0.00314		
0.3499	1.48206	0.00313		
0.3507	1.48194	0.00312		
0.3515	1.48181	0.00311		
0.3523	1.48168	0.00311		
0.3531	1.48156	0.0031		
0.3539	1.48144	0.00309		
0.3547	1.48131	0.00308		
0.3555	1.48119	0.00307		
0.3563	1.48107	0.00307		
0.3571	1.48095	0.00306		
0.3579	1.48083	0.00305		
0.3587	1.48071	0.00304		
0.3595	1.48059	0.00304		
0.3603	1.48048	0.00303		
0.361	1.48036	0.00302		
0.3618	1.48025	0.00301		
0.3626	1.48013	0.00301		
0.3634	1.48002	0.003		
0.3642	1.47991	0.00299		
0.365	1.47979	0.00299		
0.3658	1.47968	0.00298		
0.3666	1.47957	0.00297		
0.3674	1.47946	0.00296		
0.3682	1.47936	0.00296		
0.369	1.47925	0.00295		
0.3698	1.47914	0.00294		
0.3706	1.47903	0.00294		
0.3714	1.47893	0.00293		
0.3722	1.47882	0.00292		
0.373	1.47872	0.00292		
0.3738	1.47862	0.00291		
0.3746	1.47851	0.0029		
0.3754	1.47841	0.00289		
0.3762	1.47831	0.00289		
0.3769	1.47821	0.00288		
0.3777	1.47811	0.00287		
0.3785	1.47801	0.00287		
0.3793	1.47791	0.00286		
0.3801	1.47781	0.00285		
0.3809	1.47771	0.00285		
0.3817	1.47762	0.00284		
0.3825	1.47752	0.00284		
0.3833	1.47743	0.00283		
0.3841	1.47733	0.00282		
0.3849	1.47724	0.00282		
0.3857	1.47714	0.00281		
0.3865	1.47705	0.0028		
0.3873	1.47696	0.0028		
0.3881	1.47687	0.00279		
0.3889	1.47678	0.00278		
0.3897	1.47669	0.00278		
0.3905	1.4766	0.00277		
0.3913	1.47651	0.00277		
0.3921	1.47642	0.00276		
0.3928	1.47633	0.00275		
0.3936	1.47624	0.00275		
0.3944	1.47616	0.00274		
0.3952	1.47607	0.00274		
0.396	1.47599	0.00273		
0.3968	1.4759	0.00272		
0.3976	1.47582	0.00272		
0.3984	1.47573	0.00271		
0.3992	1.47565	0.00271		
0.4	1.47557	0.0027		
0.4008	1.47549	0.00269		
0.4016	1.47541	0.00269		
0.4024	1.47532	0.00268		
0.4032	1.47524	0.00268		
0.404	1.47516	0.00267		
0.4048	1.47508	0.00267		
0.4056	1.47501	0.00266		
0.4064	1.47493	0.00265		
0.4072	1.47485	0.00265		
0.408	1.47477	0.00264		
0.4087	1.4747	0.00264		
0.4095	1.47462	0.00263		
0.4103	1.47454	0.00263		
0.4111	1.47447	0.00262		
0.4119	1.4744	0.00261		
0.4127	1.47432	0.00261		
0.4135	1.47425	0.0026		
0.4143	1.47417	0.0026		
0.4151	1.4741	0.00259		
0.4159	1.47403	0.00259		
0.4167	1.47396	0.00258		
0.4175	1.47389	0.00258		
0.4183	1.47382	0.00257		
0.4191	1.47375	0.00257		
0.4199	1.47368	0.00256		
0.4207	1.47361	0.00256		
0.4215	1.47354	0.00255		
0.4223	1.47347	0.00255		
0.4231	1.4734	0.00254		
0.4239	1.47333	0.00254		
0.4246	1.47327	0.00253		
0.4254	1.4732	0.00253		
0.4262	1.47313	0.00252		
0.427	1.47307	0.00252		
0.4278	1.473	0.00251		
0.4286	1.47294	0.00251		
0.4294	1.47287	0.0025		
0.4302	1.47281	0.0025		
0.431	1.47274	0.00249		
0.4318	1.47268	0.00249		
0.4326	1.47262	0.00248		
0.4334	1.47255	0.00248		
0.4342	1.47249	0.00247		
0.435	1.47243	0.00247		
0.4358	1.47237	0.00246		
0.4366	1.47231	0.00246		
0.4374	1.47224	0.00245		
0.4382	1.47218	0.00245		
0.439	1.47212	0.00244		
0.4398	1.47206	0.00244		
0.4406	1.472	0.00243		
0.4413	1.47194	0.00243		
0.4421	1.47189	0.00242		
0.4429	1.47183	0.00242		
0.4437	1.47177	0.00241		
0.4445	1.47171	0.00241		
0.4453	1.47165	0.00241		
0.4461	1.4716	0.0024		
0.4469	1.47154	0.0024		
0.4477	1.47148	0.00239		
0.4485	1.47142	0.00239		
0.4493	1.47137	0.00238		
0.4501	1.47131	0.00238		
0.4509	1.47126	0.00237		
0.4517	1.4712	0.00237		
